code_marca_modelo,codeFipe,ano_modelo
5_36,007012-2,1999-1
5_36,007012-2,1998-1
5_36,007012-2,1997-1
5_37,007011-4,1999-1
5_37,007011-4,1998-1
5_37,007011-4,1997-1
5_38,007005-0,1998-1
5_38,007005-0,1997-1
5_38,007005-0,1996-1
5_38,007005-0,1995-1
5_38,007005-0,1994-1
5_39,007008-4,1999-1
5_39,007008-4,1998-1
5_39,007008-4,1997-1
5_40,007006-8,1998-1
5_40,007006-8,1997-1
5_40,007006-8,1996-1
5_40,007006-8,1995-1
5_40,007006-8,1994-1
5_40,007006-8,1993-1
5_41,007013-0,1999-1
5_41,007013-0,1998-1
5_41,007013-0,1997-1
5_42,007007-6,1998-1
5_42,007007-6,1997-1
5_42,007007-6,1996-1
5_42,007007-6,1995-1
5_42,007007-6,1994-1
5_42,007007-6,1993-1
50_2095,053001-8,1993-1
50_2095,053001-8,1992-1
51_2096,054001-3,1992-1
51_2096,054001-3,1991-1
52_2097,026003-7,2002-1
52_2097,026003-7,2001-1
52_2097,026003-7,2000-1
52_2097,026003-7,1999-1
52_2098,026001-0,1999-1
52_2098,026001-0,1998-1
52_2098,026001-0,1997-1
52_2098,026001-0,1996-1
52_2098,026001-0,1995-1
52_2099,026004-5,2002-1
52_2099,026004-5,2001-1
52_2099,026004-5,2000-1
52_2100,026008-8,2003-1
52_2100,026008-8,2002-1
52_2100,026008-8,2001-1
52_2101,026005-3,1995-1
52_2101,026005-3,1994-1
52_2102,026006-1,2002-1
52_2102,026006-1,2001-1
52_2102,026006-1,2000-1
52_2102,026006-1,1999-1
52_2103,026002-9,1999-1
52_2103,026002-9,1998-1
52_2103,026002-9,1997-1
52_2103,026002-9,1996-1
52_2103,026002-9,1995-1
52_2104,026007-0,2002-1
52_2104,026007-0,2001-1
52_2104,026007-0,2000-1
52_2104,026007-0,1999-1
54_10005,027073-3,32000-1
54_10005,027073-3,2023-1
54_10005,027073-3,2022-1
54_2125,027039-3,2005-1
54_2125,027039-3,2004-1
54_2125,027039-3,2003-1
54_2125,027039-3,2002-1
54_2125,027039-3,2001-1
54_2126,027024-5,2021-1
54_2126,027024-5,2020-1
54_2126,027024-5,2019-1
54_2126,027024-5,2018-1
54_2126,027024-5,2017-1
54_2126,027024-5,2016-1
54_2126,027024-5,2015-1
54_2126,027024-5,2014-1
54_2126,027024-5,2013-1
54_2126,027024-5,2012-1
54_2126,027024-5,2011-1
54_2126,027024-5,2010-1
54_2126,027024-5,2009-1
54_2126,027024-5,2008-1
54_2126,027024-5,2007-1
54_2126,027024-5,2006-1
54_2126,027024-5,2003-1
54_2126,027024-5,2002-1
54_2126,027024-5,2001-1
54_2126,027024-5,2000-1
54_2126,027024-5,1999-1
54_2126,027024-5,1998-1
54_2126,027024-5,1997-1
54_2127,027013-0,2002-1
54_2127,027013-0,2001-1
54_2127,027013-0,2000-1
54_2127,027013-0,1999-1
54_2127,027013-0,1998-1
54_2127,027013-0,1997-1
54_2128,027037-7,2001-1
54_2128,027037-7,2000-1
54_2128,027037-7,1999-1
54_2129,027020-2,1997-1
54_2129,027020-2,1996-1
54_2129,027020-2,1995-1
54_2129,027020-2,1994-1
54_2129,027020-2,1993-1
54_2130,027032-6,1998-1
54_2130,027032-6,1997-1
54_2130,027032-6,1996-1
54_2130,027032-6,1995-1
54_2131,027014-8,1998-1
54_2131,027014-8,1997-1
54_2131,027014-8,1996-1
54_2131,027014-8,1995-1
54_2132,027015-6,2000-1
54_2132,027015-6,1999-1
54_2132,027015-6,1998-1
54_2132,027015-6,1997-1
54_2132,027015-6,1996-1
54_2132,027015-6,1995-1
54_2133,027025-3,2000-1
54_2133,027025-3,1999-1
54_2133,027025-3,1998-1
54_2133,027025-3,1997-1
54_2134,027022-9,1997-1
54_2134,027022-9,1996-1
54_2134,027022-9,1995-1
54_2134,027022-9,1994-1
54_2134,027022-9,1993-1
54_2135,027021-0,2000-1
54_2135,027021-0,1999-1
54_2135,027021-0,1998-1
54_2135,027021-0,1997-1
54_2135,027021-0,1996-1
54_2135,027021-0,1995-1
54_2136,027010-5,2001-1
54_2136,027010-5,2000-1
54_2136,027010-5,1999-1
54_2136,027010-5,1998-1
54_2136,027010-5,1997-1
54_2136,027010-5,1996-1
54_2136,027010-5,1995-1
54_2136,027010-5,1994-1
54_2137,027040-7,2002-1
54_2137,027040-7,2001-1
54_2138,027038-5,2000-1
54_2139,027043-1,2020-1
54_2139,027043-1,2019-1
54_2139,027043-1,2018-1
54_2139,027043-1,2005-1
54_2139,027043-1,2004-1
54_2139,027043-1,2003-1
54_2139,027043-1,2002-1
54_2139,027043-1,2001-1
54_2140,027016-4,2001-1
54_2140,027016-4,2000-1
54_2140,027016-4,1999-1
54_2140,027016-4,1998-1
54_2140,027016-4,1997-1
54_2140,027016-4,1996-1
54_2140,027016-4,1995-1
54_2140,027016-4,1994-1
54_2140,027016-4,1993-1
54_2141,027041-5,2002-1
54_2141,027041-5,2001-1
54_2142,027042-3,2002-1
54_2142,027042-3,2001-1
54_2143,027044-0,2005-1
54_2143,027044-0,2003-1
54_2143,027044-0,2002-1
54_2143,027044-0,2001-1
54_2144,027046-6,2009-1
54_2144,027046-6,2008-1
54_2144,027046-6,2007-1
54_2144,027046-6,2006-1
54_2144,027046-6,2005-1
54_2145,027023-7,1994-1
54_2145,027023-7,1993-1
54_2145,027023-7,1992-1
54_2146,027004-0,2002-1
54_2146,027004-0,2001-1
54_2146,027004-0,2000-1
54_2146,027004-0,1999-1
54_2146,027004-0,1998-1
54_2146,027004-0,1997-1
54_2146,027004-0,1996-1
54_2146,027004-0,1995-1
54_2146,027004-0,1994-1
54_2146,027004-0,1993-1
54_2146,027004-0,1992-1
54_2147,027006-7,2000-1
54_2147,027006-7,1999-1
54_2147,027006-7,1998-1
54_2147,027006-7,1997-1
54_2147,027006-7,1996-1
54_2147,027006-7,1995-1
54_2148,027034-2,2002-1
54_2148,027034-2,2001-1
54_2148,027034-2,2000-1
54_2148,027034-2,1998-1
54_2148,027034-2,1997-1
54_2148,027034-2,1996-1
54_2148,027034-2,1995-1
54_2149,027033-4,2002-1
54_2149,027033-4,2001-1
54_2149,027033-4,2000-1
54_2149,027033-4,1998-1
54_2149,027033-4,1997-1
54_2149,027033-4,1996-1
54_2149,027033-4,1995-1
54_2150,027026-1,2002-1
54_2150,027026-1,2001-1
54_2150,027026-1,2000-1
54_2150,027026-1,1999-1
54_2150,027026-1,1998-1
54_2150,027026-1,1997-1
54_2150,027026-1,1996-1
54_2150,027026-1,1995-1
54_2150,027026-1,1994-1
54_2150,027026-1,1993-1
54_2151,027005-9,1998-1
54_2151,027005-9,1997-1
54_2151,027005-9,1996-1
54_2151,027005-9,1995-1
54_2151,027005-9,1994-1
54_2151,027005-9,1993-1
54_2151,027005-9,1992-1
54_2152,027017-2,2003-1
54_2152,027017-2,2002-1
54_2152,027017-2,2001-1
54_2152,027017-2,2000-1
54_2152,027017-2,1999-1
54_2152,027017-2,1998-1
54_2152,027017-2,1997-1
54_2153,027031-8,2002-1
54_2153,027031-8,2001-1
54_2153,027031-8,2000-1
54_2153,027031-8,1999-1
54_2153,027031-8,1998-1
54_2154,027030-0,1997-1
54_2154,027030-0,1996-1
54_2154,027030-0,1995-1
54_2154,027030-0,1994-1
54_2154,027030-0,1993-1
54_2154,027030-0,1992-1
54_2155,027029-6,1997-1
54_2155,027029-6,1996-1
54_2155,027029-6,1995-1
54_2155,027029-6,1994-1
54_2155,027029-6,1993-1
54_2155,027029-6,1992-1
54_2156,027027-0,2002-1
54_2156,027027-0,2001-1
54_2156,027027-0,2000-1
54_2156,027027-0,1999-1
54_2156,027027-0,1998-1
54_2156,027027-0,1997-1
54_2157,027007-5,2002-1
54_2157,027007-5,2001-1
54_2157,027007-5,2000-1
54_2157,027007-5,1999-1
54_2157,027007-5,1998-1
54_2157,027007-5,1997-1
54_2158,027019-9,1997-1
54_2158,027019-9,1996-1
54_2158,027019-9,1995-1
54_2158,027019-9,1994-1
54_2158,027019-9,1993-1
54_2158,027019-9,1992-1
54_2159,027028-8,2006-1
54_2159,027028-8,2005-1
54_2159,027028-8,2004-1
54_2159,027028-8,2003-1
54_2159,027028-8,2002-1
54_2159,027028-8,2001-1
54_2159,027028-8,2000-1
54_2159,027028-8,1999-1
54_2159,027028-8,1998-1
54_2159,027028-8,1997-1
54_2160,027018-0,2000-1
54_2160,027018-0,1999-1
54_2160,027018-0,1998-1
54_2160,027018-0,1997-1
54_2161,027045-8,2009-1
54_2161,027045-8,2008-1
54_2161,027045-8,2007-1
54_2161,027045-8,2006-1
54_2161,027045-8,2005-1
54_2161,027045-8,2004-1
54_2162,027008-3,1998-1
54_2162,027008-3,1997-1
54_2162,027008-3,1996-1
54_2162,027008-3,1995-1
54_2162,027008-3,1994-1
54_2162,027008-3,1993-1
54_2162,027008-3,1992-1
54_2163,027009-1,1997-1
54_2163,027009-1,1996-1
54_2163,027009-1,1995-1
54_2163,027009-1,1994-1
54_3911,027047-4,2012-1
54_3911,027047-4,2011-1
54_3911,027047-4,2010-1
54_3911,027047-4,2009-1
54_3911,027047-4,2008-1
54_3911,027047-4,2007-1
54_3911,027047-4,2006-1
54_3912,027048-2,2014-1
54_3912,027048-2,2012-1
54_3912,027048-2,2011-1
54_3912,027048-2,2010-1
54_3912,027048-2,2009-1
54_3912,027048-2,2007-1
54_3912,027048-2,2006-1
54_3913,027049-0,2007-1
54_3913,027049-0,2006-1
54_4587,027050-4,2012-1
54_4587,027050-4,2011-1
54_4587,027050-4,2010-1
54_4587,027050-4,2009-1
54_4587,027050-4,2008-1
54_4587,027050-4,2007-1
54_4645,027053-9,2009-1
54_4645,027053-9,2008-1
54_4646,027054-7,2009-1
54_4646,027054-7,2008-1
54_4647,027051-2,2011-1
54_4647,027051-2,2010-1
54_4647,027051-2,2009-1
54_4647,027051-2,2008-1
54_4648,027052-0,2011-1
54_4648,027052-0,2010-1
54_4648,027052-0,2009-1
54_4648,027052-0,2008-1
54_4688,027055-5,2012-1
54_4688,027055-5,2011-1
54_4688,027055-5,2010-1
54_4688,027055-5,2009-1
54_4688,027055-5,2008-1
54_4697,027056-3,2014-1
54_4697,027056-3,2013-1
54_4697,027056-3,2012-1
54_4697,027056-3,2011-1
54_4697,027056-3,2010-1
54_4697,027056-3,2009-1
54_4697,027056-3,2008-1
54_4815,027057-1,2011-1
54_4815,027057-1,2010-1
54_4815,027057-1,2009-1
54_5215,027058-0,2011-1
54_5215,027058-0,2010-1
54_5216,027059-8,2014-1
54_5216,027059-8,2011-1
54_5216,027059-8,2010-1
54_5217,027060-1,2020-1
54_5217,027060-1,2019-1
54_5217,027060-1,2018-1
54_5217,027060-1,2017-1
54_5217,027060-1,2016-1
54_5217,027060-1,2015-1
54_5217,027060-1,2014-1
54_5217,027060-1,2013-1
54_5217,027060-1,2011-1
54_5217,027060-1,2010-1
54_5456,027063-6,2021-1
54_5456,027063-6,2020-1
54_5456,027063-6,2019-1
54_5456,027063-6,2018-1
54_5456,027063-6,2016-1
54_5456,027063-6,2015-1
54_5456,027063-6,2014-1
54_5456,027063-6,2013-1
54_5456,027063-6,2012-1
54_5456,027063-6,2011-1
54_5457,027061-0,2011-1
54_5458,027062-8,2011-1
54_5651,027064-4,2012-1
54_5651,027064-4,2011-1
54_6331,027065-2,2021-1
54_6331,027065-2,2020-1
54_6331,027065-2,2019-1
54_6331,027065-2,2018-1
54_6331,027065-2,2017-1
54_6331,027065-2,2016-1
54_6331,027065-2,2014-1
54_6331,027065-2,2013-1
54_6331,027065-2,2012-1
54_6407,027066-0,2016-1
54_6407,027066-0,2014-1
54_6407,027066-0,2012-1
54_6650,027067-9,2018-1
54_6650,027067-9,2017-1
54_6650,027067-9,2016-1
54_6650,027067-9,2015-1
54_6650,027067-9,2014-1
54_6650,027067-9,2013-1
54_7290,027068-7,2021-1
54_7290,027068-7,2020-1
54_7290,027068-7,2019-1
54_7290,027068-7,2018-1
54_7290,027068-7,2016-1
54_7290,027068-7,2015-1
54_7436,027069-5,2015-1
54_8109,027070-9,2018-1
54_8109,027070-9,2017-1
54_8357,027071-7,2019-1
54_8357,027071-7,2018-1
54_9798,027072-5,32000-1
54_9798,027072-5,2022-1
54_9798,027072-5,2021-1
55_10021,028081-0,32000-1
55_10021,028081-0,2024-1
55_10021,028081-0,2023-1
55_10732,028082-8,32000-1
55_10732,028082-8,2024-1
55_2164,028023-2,1999-1
55_2164,028023-2,1998-1
55_2164,028023-2,1997-1
55_2164,028023-2,1996-1
55_2164,028023-2,1995-1
55_2165,028009-7,2000-1
55_2165,028009-7,1999-1
55_2165,028009-7,1998-1
55_2165,028009-7,1997-1
55_2165,028009-7,1996-1
55_2165,028009-7,1995-1
55_2166,028010-0,2000-1
55_2166,028010-0,1999-1
55_2166,028010-0,1998-1
55_2166,028010-0,1997-1
55_2167,028025-9,2002-1
55_2167,028025-9,2001-1
55_2167,028025-9,2000-1
55_2167,028025-9,1999-1
55_2167,028025-9,1998-1
55_2168,028011-9,2003-1
55_2168,028011-9,2002-1
55_2168,028011-9,2001-1
55_2168,028011-9,2000-1
55_2168,028011-9,1999-1
55_2168,028011-9,1998-1
55_2169,028012-7,2002-1
55_2169,028012-7,2001-1
55_2169,028012-7,2000-1
55_2169,028012-7,1999-1
55_2170,028026-7,2016-1
55_2170,028026-7,2015-1
55_2170,028026-7,2014-1
55_2170,028026-7,2013-1
55_2170,028026-7,2012-1
55_2170,028026-7,2011-1
55_2170,028026-7,2010-1
55_2170,028026-7,2009-1
55_2170,028026-7,2003-1
55_2170,028026-7,2002-1
55_2170,028026-7,2001-1
55_2170,028026-7,2000-1
55_2170,028026-7,1999-1
55_2170,028026-7,1998-1
55_2171,028013-5,2016-1
55_2171,028013-5,2015-1
55_2171,028013-5,2014-1
55_2171,028013-5,2013-1
55_2171,028013-5,2012-1
55_2171,028013-5,2011-1
55_2171,028013-5,2010-1
55_2171,028013-5,2009-1
55_2171,028013-5,2002-1
55_2171,028013-5,2001-1
55_2171,028013-5,2000-1
55_2171,028013-5,1999-1
55_2171,028013-5,1998-1
55_2172,028038-0,2002-1
55_2172,028038-0,2001-1
55_2172,028038-0,2000-1
55_2173,028037-2,2002-1
55_2173,028037-2,2001-1
55_2173,028037-2,2000-1
55_2174,028034-8,2000-1
55_2175,028033-0,2000-1
55_2176,028036-4,2003-3
55_2176,028036-4,2002-3
55_2176,028036-4,2001-3
55_2177,028027-5,2003-1
55_2177,028027-5,2002-1
55_2177,028027-5,2001-1
55_2177,028027-5,2000-1
55_2177,028027-5,1999-1
55_2177,028027-5,1998-1
55_2178,028014-3,2002-1
55_2178,028014-3,2001-1
55_2178,028014-3,2000-1
55_2178,028014-3,1999-1
55_2178,028014-3,1998-1
55_2179,028028-3,2002-1
55_2179,028028-3,2001-1
55_2179,028028-3,2000-1
55_2179,028028-3,1999-1
55_2180,028019-4,2002-1
55_2180,028019-4,2001-1
55_2180,028019-4,2000-1
55_2180,028019-4,1999-1
55_2181,028040-2,2003-1
55_2181,028040-2,2002-1
55_2181,028040-2,2001-1
55_2182,028039-9,2002-1
55_2183,028042-9,2003-1
55_2184,028041-0,2003-1
55_2185,028043-7,2003-1
55_2186,028015-1,2022-1
55_2186,028015-1,2021-1
55_2186,028015-1,2020-1
55_2186,028015-1,2019-1
55_2186,028015-1,2018-1
55_2186,028015-1,2017-1
55_2186,028015-1,2016-1
55_2186,028015-1,2015-1
55_2186,028015-1,2014-1
55_2186,028015-1,2013-1
55_2186,028015-1,2012-1
55_2186,028015-1,2011-1
55_2186,028015-1,2010-1
55_2186,028015-1,2009-1
55_2186,028015-1,2003-1
55_2186,028015-1,2002-1
55_2186,028015-1,2001-1
55_2186,028015-1,2000-1
55_2186,028015-1,1999-1
55_2186,028015-1,1998-1
55_2187,028001-1,1999-1
55_2187,028001-1,1998-1
55_2187,028001-1,1997-1
55_2187,028001-1,1996-1
55_2187,028001-1,1995-1
55_2187,028001-1,1994-1
55_2187,028001-1,1993-1
55_2187,028001-1,1992-1
55_2187,028001-1,1991-1
55_2188,028002-0,1999-1
55_2188,028002-0,1998-1
55_2188,028002-0,1997-1
55_2188,028002-0,1996-1
55_2188,028002-0,1995-1
55_2188,028002-0,1994-1
55_2188,028002-0,1993-1
55_2188,028002-0,1992-1
55_2188,028002-0,1991-1
55_2189,028031-3,1996-1
55_2189,028031-3,1995-1
55_2190,028003-8,1995-1
55_2190,028003-8,1994-1
55_2190,028003-8,1993-1
55_2190,028003-8,1992-1
55_2190,028003-8,1991-1
55_2191,028020-8,1995-1
55_2191,028020-8,1994-1
55_2192,028004-6,1995-1
55_2192,028004-6,1994-1
55_2192,028004-6,1993-1
55_2193,028005-4,1995-1
55_2193,028005-4,1994-1
55_2193,028005-4,1993-1
55_2193,028005-4,1992-1
55_2193,028005-4,1991-1
55_2194,028018-6,1994-1
55_2194,028018-6,1993-1
55_2195,028006-2,1999-1
55_2195,028006-2,1998-1
55_2195,028006-2,1997-1
55_2195,028006-2,1996-1
55_2195,028006-2,1995-1
55_2195,028006-2,1994-1
55_2195,028006-2,1993-1
55_2195,028006-2,1992-1
55_2195,028006-2,1991-1
55_2196,028021-6,1995-1
55_2196,028021-6,1994-1
55_2196,028021-6,1993-1
55_2196,028021-6,1992-1
55_2196,028021-6,1991-1
55_2197,028032-1,1994-1
55_2197,028032-1,1993-1
55_2197,028032-1,1992-1
55_2197,028032-1,1991-1
55_2198,028035-6,1998-1
55_2198,028035-6,1997-1
55_2199,028022-4,1998-1
55_2199,028022-4,1997-1
55_2199,028022-4,1996-1
55_2199,028022-4,1995-1
55_2199,028022-4,1994-1
55_2199,028022-4,1993-1
55_2200,028017-8,1999-1
55_2200,028017-8,1998-1
55_2200,028017-8,1997-1
55_2200,028017-8,1996-1
55_2201,028007-0,1999-1
55_2201,028007-0,1998-1
55_2201,028007-0,1997-1
55_2201,028007-0,1996-1
55_2201,028007-0,1995-1
55_2201,028007-0,1994-1
55_2201,028007-0,1993-1
55_2201,028007-0,1992-1
55_2201,028007-0,1991-1
55_2202,028008-9,1999-1
55_2202,028008-9,1998-1
55_2202,028008-9,1997-1
55_2202,028008-9,1996-1
55_2202,028008-9,1995-1
55_2202,028008-9,1994-1
55_2202,028008-9,1993-1
55_2202,028008-9,1992-1
55_2202,028008-9,1991-1
55_2203,028016-0,1999-1
55_4904,028044-5,2011-1
55_4904,028044-5,2010-1
55_4904,028044-5,2009-1
55_5005,028046-1,2015-1
55_5005,028046-1,2014-1
55_5005,028046-1,2013-1
55_5005,028046-1,2012-1
55_5005,028046-1,2011-1
55_5005,028046-1,2010-1
55_5005,028046-1,2009-1
55_5005,028046-1,2008-1
55_5006,028045-3,2015-1
55_5006,028045-3,2014-1
55_5006,028045-3,2013-1
55_5006,028045-3,2012-1
55_5006,028045-3,2011-1
55_5006,028045-3,2010-1
55_5006,028045-3,2009-1
55_5006,028045-3,2008-1
55_6073,028049-6,2012-1
55_6074,028047-0,2022-1
55_6074,028047-0,2021-1
55_6074,028047-0,2020-1
55_6074,028047-0,2019-1
55_6074,028047-0,2018-1
55_6074,028047-0,2017-1
55_6074,028047-0,2016-1
55_6074,028047-0,2015-1
55_6074,028047-0,2014-1
55_6074,028047-0,2013-1
55_6074,028047-0,2012-1
55_6075,028048-8,2012-1
55_6244,028050-0,2016-1
55_6244,028050-0,2015-1
55_6244,028050-0,2014-1
55_6244,028050-0,2013-1
55_6244,028050-0,2012-1
55_6745,028051-8,2015-1
55_6745,028051-8,2014-1
55_6745,028051-8,2013-1
55_6931,028052-6,2015-1
55_6932,028053-4,2015-1
55_7075,028054-2,2016-1
55_7075,028054-2,2015-1
55_7210,028058-5,2016-1
55_7211,028056-9,2016-1
55_7211,028056-9,2015-1
55_7212,028055-0,2017-1
55_7212,028055-0,2016-1
55_7212,028055-0,2015-1
55_7213,028057-7,2016-1
55_7213,028057-7,2015-1
55_7361,028059-3,2016-1
55_7380,028060-7,2016-1
55_7404,028061-5,2016-1
55_7636,028062-3,2019-1
55_7636,028062-3,2018-1
55_7636,028062-3,2017-1
55_7636,028062-3,2016-1
55_7771,028064-0,2021-1
55_7771,028064-0,2020-1
55_7771,028064-0,2019-1
55_7771,028064-0,2018-1
55_7771,028064-0,2017-1
55_7772,028063-1,2019-1
55_7772,028063-1,2018-1
55_7772,028063-1,2017-1
55_7773,028067-4,2019-1
55_7773,028067-4,2018-1
55_7773,028067-4,2017-1
55_7774,028068-2,2022-1
55_7774,028068-2,2021-1
55_7774,028068-2,2020-1
55_7774,028068-2,2019-1
55_7774,028068-2,2018-1
55_7774,028068-2,2017-1
55_7775,028065-8,2021-1
55_7775,028065-8,2020-1
55_7775,028065-8,2019-1
55_7775,028065-8,2018-1
55_7775,028065-8,2017-1
55_7776,028066-6,2019-1
55_7776,028066-6,2018-1
55_7776,028066-6,2017-1
55_7813,028069-0,2020-1
55_7813,028069-0,2019-1
55_7813,028069-0,2018-1
55_7813,028069-0,2017-1
55_7814,028071-2,2021-1
55_7814,028071-2,2020-1
55_7814,028071-2,2019-1
55_7814,028071-2,2018-1
55_7814,028071-2,2017-1
55_7815,028070-4,2019-1
55_7815,028070-4,2018-1
55_7815,028070-4,2017-1
55_7877,028072-0,2017-1
55_7878,028073-9,2019-1
55_7878,028073-9,2018-1
55_7878,028073-9,2017-1
55_8424,028075-5,2020-1
55_8424,028075-5,2019-1
55_8425,028074-7,2021-1
55_8425,028074-7,2020-1
55_8425,028074-7,2019-1
55_8529,028076-3,2022-1
55_8529,028076-3,2021-1
55_8529,028076-3,2020-1
55_8529,028076-3,2019-1
55_8529,028076-3,2018-1
55_8872,028079-8,32000-1
55_8872,028079-8,2024-1
55_8872,028079-8,2023-1
55_8872,028079-8,2022-1
55_8872,028079-8,2021-1
55_8872,028079-8,2020-1
55_8872,028079-8,2019-1
55_8873,028078-0,32000-1
55_8873,028078-0,2024-1
55_8873,028078-0,2023-1
55_8873,028078-0,2022-1
55_8873,028078-0,2021-1
55_8873,028078-0,2020-1
55_8873,028078-0,2019-1
55_8874,028077-1,32000-1
55_8874,028077-1,2024-1
55_8874,028077-1,2023-1
55_8874,028077-1,2022-1
55_8874,028077-1,2021-1
55_8874,028077-1,2020-1
55_8874,028077-1,2019-1
55_9025,028080-1,2022-1
55_9025,028080-1,2021-1
55_9025,028080-1,2020-1
56_10044,002129-6,2021-1
56_10044,002129-6,2020-1
56_10044,002129-6,2019-1
56_10044,002129-6,2018-1
56_10044,002129-6,2017-1
56_10044,002129-6,2016-1
56_10044,002129-6,2015-1
56_10044,002129-6,2013-1
56_10044,002129-6,2012-1
56_10056,002179-2,2020-1
56_10056,002179-2,2019-1
56_10057,002197-0,2020-1
56_10058,002180-6,2020-1
56_10058,002180-6,2019-1
56_10059,002196-2,32000-1
56_10059,002196-2,2023-1
56_10059,002196-2,2022-1
56_10059,002196-2,2021-1
56_10059,002196-2,2020-1
56_10171,002211-0,32000-3
56_10171,002211-0,2024-3
56_10171,002211-0,2023-3
56_10172,002210-1,32000-3
56_10172,002210-1,2023-3
56_10172,002210-1,2022-3
56_10751,002213-6,32000-1
56_10751,002213-6,2024-1
56_10752,002212-8,32000-1
56_10752,002212-8,2024-1
56_2204,002038-9,1995-1
56_2205,002050-8,1999-3
56_2206,002002-8,2001-3
56_2206,002002-8,2000-3
56_2206,002002-8,1999-3
56_2206,002002-8,1998-3
56_2206,002002-8,1997-3
56_2206,002002-8,1996-3
56_2206,002002-8,1995-3
56_2206,002002-8,1994-3
56_2206,002002-8,1993-3
56_2206,002002-8,1992-3
56_2206,002002-8,1991-3
56_2206,002002-8,1990-3
56_2206,002002-8,1989-3
56_2206,002002-8,1988-3
56_2206,002002-8,1987-3
56_2206,002002-8,1986-3
56_2206,002002-8,1985-3
56_2207,002003-6,2001-3
56_2207,002003-6,2000-3
56_2207,002003-6,1999-3
56_2207,002003-6,1998-3
56_2207,002003-6,1997-3
56_2207,002003-6,1996-3
56_2207,002003-6,1995-3
56_2207,002003-6,1994-3
56_2207,002003-6,1993-3
56_2207,002003-6,1992-3
56_2207,002003-6,1991-3
56_2207,002003-6,1990-3
56_2207,002003-6,1989-3
56_2207,002003-6,1988-3
56_2207,002003-6,1987-3
56_2207,002003-6,1986-3
56_2207,002003-6,1985-3
56_2208,002001-0,2001-3
56_2208,002001-0,2000-3
56_2208,002001-0,1999-3
56_2208,002001-0,1998-3
56_2208,002001-0,1997-3
56_2208,002001-0,1996-3
56_2208,002001-0,1995-3
56_2208,002001-0,1994-3
56_2208,002001-0,1993-3
56_2208,002001-0,1992-3
56_2208,002001-0,1991-3
56_2208,002001-0,1990-3
56_2208,002001-0,1989-3
56_2208,002001-0,1988-3
56_2208,002001-0,1987-3
56_2208,002001-0,1986-3
56_2208,002001-0,1985-3
56_2209,002006-0,2001-3
56_2209,002006-0,2000-3
56_2209,002006-0,1999-3
56_2209,002006-0,1998-3
56_2209,002006-0,1997-3
56_2209,002006-0,1996-3
56_2209,002006-0,1995-3
56_2209,002006-0,1994-3
56_2209,002006-0,1993-3
56_2209,002006-0,1992-3
56_2209,002006-0,1991-3
56_2209,002006-0,1990-3
56_2209,002006-0,1989-3
56_2209,002006-0,1988-3
56_2209,002006-0,1987-3
56_2210,002059-1,2001-3
56_2210,002059-1,2000-3
56_2210,002059-1,1999-3
56_2211,002005-2,2001-3
56_2211,002005-2,2000-3
56_2211,002005-2,1999-3
56_2211,002005-2,1998-3
56_2211,002005-2,1997-3
56_2211,002005-2,1996-3
56_2211,002005-2,1995-3
56_2211,002005-2,1994-3
56_2211,002005-2,1993-3
56_2211,002005-2,1992-3
56_2211,002005-2,1991-3
56_2211,002005-2,1990-3
56_2211,002005-2,1989-3
56_2211,002005-2,1988-3
56_2211,002005-2,1987-3
56_2211,002005-2,1986-3
56_2211,002005-2,1985-3
56_2212,002008-7,2001-3
56_2212,002008-7,2000-3
56_2212,002008-7,1999-3
56_2212,002008-7,1998-3
56_2212,002008-7,1997-3
56_2212,002008-7,1996-3
56_2212,002008-7,1995-3
56_2212,002008-7,1994-3
56_2212,002008-7,1993-3
56_2212,002008-7,1992-3
56_2212,002008-7,1991-3
56_2212,002008-7,1990-3
56_2212,002008-7,1989-3
56_2212,002008-7,1988-3
56_2212,002008-7,1987-3
56_2212,002008-7,1986-3
56_2212,002008-7,1985-3
56_2213,002009-5,2000-1
56_2213,002009-5,1999-1
56_2213,002009-5,1998-1
56_2213,002009-5,1997-1
56_2213,002009-5,1996-1
56_2213,002009-5,1995-1
56_2213,002009-5,1994-1
56_2213,002009-5,1993-1
56_2214,002042-7,1993-1
56_2215,002043-5,1993-1
56_2215,002043-5,1992-1
56_2216,002010-9,2006-1
56_2216,002010-9,2005-1
56_2216,002010-9,2004-1
56_2216,002010-9,2003-1
56_2216,002010-9,2002-1
56_2216,002010-9,2001-1
56_2216,002010-9,2000-1
56_2216,002010-9,1999-1
56_2216,002010-9,1998-1
56_2216,002010-9,1997-1
56_2216,002010-9,1996-1
56_2216,002010-9,1995-1
56_2216,002010-9,1994-1
56_2216,002010-9,1993-1
56_2216,002010-9,1992-1
56_2217,002044-3,1995-1
56_2217,002044-3,1994-1
56_2217,002044-3,1993-1
56_2218,002036-2,1993-1
56_2218,002036-2,1992-1
56_2219,002046-0,1999-1
56_2219,002046-0,1998-1
56_2219,002046-0,1997-1
56_2220,002011-7,1996-1
56_2220,002011-7,1995-1
56_2220,002011-7,1994-1
56_2220,002011-7,1993-1
56_2221,002084-2,2008-1
56_2221,002084-2,2007-1
56_2221,002084-2,2006-1
56_2221,002084-2,2005-1
56_2222,002083-4,2008-1
56_2222,002083-4,2007-1
56_2222,002083-4,2006-1
56_2222,002083-4,2005-1
56_2223,002012-5,1998-1
56_2223,002012-5,1997-1
