ano_modelo,name,code_marca,code_modelos
2019-1,2019 Gasolina,56,8359
32000-1,32000 Gasolina,56,9726
2024-1,2024 Gasolina,56,9726
2023-1,2023 Gasolina,56,9726
2022-1,2022 Gasolina,56,8932
2021-1,2021 Gasolina,56,8932
2020-1,2020 Gasolina,56,8932
2021-1,2021 Gasolina,56,8933
2020-1,2020 Gasolina,56,8933
2022-1,2022 Gasolina,56,8934
2021-1,2021 Gasolina,56,8934
2020-1,2020 Gasolina,56,8934
2021-1,2021 Gasolina,56,8935
2020-1,2020 Gasolina,56,8935
2022-1,2022 Gasolina,56,8936
2021-1,2021 Gasolina,56,8936
2020-1,2020 Gasolina,56,8936
2022-1,2022 Gasolina,56,8937
2021-1,2021 Gasolina,56,8937
2020-1,2020 Gasolina,56,8937
2020-1,2020 Gasolina,56,8360
2019-1,2019 Gasolina,56,8360
2020-1,2020 Gasolina,56,8361
2019-1,2019 Gasolina,56,8361
32000-1,32000 Gasolina,56,8362
2024-1,2024 Gasolina,56,8362
2023-1,2023 Gasolina,56,8362
2020-1,2020 Gasolina,56,8362
2019-1,2019 Gasolina,56,8362
2020-1,2020 Gasolina,56,8363
2019-1,2019 Gasolina,56,8363
32000-1,32000 Gasolina,56,8364
2024-1,2024 Gasolina,56,8364
2023-1,2023 Gasolina,56,8364
2020-1,2020 Gasolina,56,8364
2019-1,2019 Gasolina,56,8364
2022-1,2022 Gasolina,56,8938
2021-1,2021 Gasolina,56,8938
2020-1,2020 Gasolina,56,8938
2022-1,2022 Gasolina,56,8939
2021-1,2021 Gasolina,56,8939
2020-1,2020 Gasolina,56,8939
32000-1,32000 Gasolina,56,8365
2024-1,2024 Gasolina,56,8365
2023-1,2023 Gasolina,56,8365
2020-1,2020 Gasolina,56,8365
2019-1,2019 Gasolina,56,8365
32000-1,32000 Gasolina,56,8366
2024-1,2024 Gasolina,56,8366
2023-1,2023 Gasolina,56,8366
2020-1,2020 Gasolina,56,8366
2019-1,2019 Gasolina,56,8366
2022-1,2022 Gasolina,56,8940
2021-1,2021 Gasolina,56,8940
2020-1,2020 Gasolina,56,8940
2022-1,2022 Gasolina,56,8941
2021-1,2021 Gasolina,56,8941
2020-1,2020 Gasolina,56,8941
32000-1,32000 Gasolina,56,8367
2024-1,2024 Gasolina,56,8367
2023-1,2023 Gasolina,56,8367
2020-1,2020 Gasolina,56,8367
2019-1,2019 Gasolina,56,8367
2020-1,2020 Gasolina,56,8638
2019-1,2019 Gasolina,56,8638
2022-1,2022 Gasolina,56,8942
2021-1,2021 Gasolina,56,8942
2020-1,2020 Gasolina,56,8942
2007-3,2007 Diesel,57,3978
2006-3,2006 Diesel,57,3978
2007-3,2007 Diesel,57,3979
2006-3,2006 Diesel,57,3979
1997-1,1997 Gasolina,57,2289
1996-1,1996 Gasolina,57,2289
1995-1,1995 Gasolina,57,2289
2001-1,2001 Gasolina,57,2290
2000-1,2000 Gasolina,57,2290
1999-1,1999 Gasolina,57,2290
1998-1,1998 Gasolina,57,2290
2001-1,2001 Gasolina,57,2291
2000-1,2000 Gasolina,57,2291
1999-1,1999 Gasolina,57,2291
1998-1,1998 Gasolina,57,2291
2005-3,2005 Diesel,57,2292
2004-3,2004 Diesel,57,2292
2003-3,2003 Diesel,57,2292
2002-3,2002 Diesel,57,2292
2001-3,2001 Diesel,57,2292
2005-3,2005 Diesel,57,2293
2004-3,2004 Diesel,57,2293
2003-3,2003 Diesel,57,2293
2002-3,2002 Diesel,57,2293
2001-3,2001 Diesel,57,2293
2011-3,2011 Diesel,57,2294
2010-3,2010 Diesel,57,2294
2009-3,2009 Diesel,57,2294
2008-3,2008 Diesel,57,2294
2007-3,2007 Diesel,57,2294
2006-3,2006 Diesel,57,2294
2012-3,2012 Diesel,57,2295
2011-3,2011 Diesel,57,2295
2010-3,2010 Diesel,57,2295
2009-3,2009 Diesel,57,2295
2008-3,2008 Diesel,57,2295
2007-3,2007 Diesel,57,2295
2006-3,2006 Diesel,57,2295
2020-3,2020 Diesel,57,6933
2019-3,2019 Diesel,57,6933
2018-3,2018 Diesel,57,6933
2017-3,2017 Diesel,57,6933
2016-3,2016 Diesel,57,6933
2015-3,2015 Diesel,57,6933
2021-3,2021 Diesel,57,9065
2020-3,2020 Diesel,57,9065
2014-3,2014 Diesel,57,6194
2013-3,2013 Diesel,57,6194
2017-3,2017 Diesel,57,7816
2021-3,2021 Diesel,57,9563
2021-3,2021 Diesel,57,9344
2012-3,2012 Diesel,57,5652
2011-3,2011 Diesel,57,5652
2019-3,2019 Diesel,57,8798
2021-3,2021 Diesel,57,9086
2020-3,2020 Diesel,57,9086
2021-3,2021 Diesel,57,8970
2020-3,2020 Diesel,57,8970
2021-3,2021 Diesel,57,9360
2021-3,2021 Diesel,57,9361
1993-1,1993 Gasolina,58,2296
1992-1,1992 Gasolina,58,2296
1996-1,1996 Gasolina,58,2297
1995-1,1995 Gasolina,58,2297
1994-1,1994 Gasolina,58,2297
1993-1,1993 Gasolina,58,2297
1992-1,1992 Gasolina,58,2297
1997-1,1997 Gasolina,58,2298
1996-1,1996 Gasolina,58,2298
1995-1,1995 Gasolina,58,2298
1994-1,1994 Gasolina,58,2298
1993-1,1993 Gasolina,58,2298
1997-1,1997 Gasolina,58,2299
1996-1,1996 Gasolina,58,2299
1995-1,1995 Gasolina,58,2299
1994-1,1994 Gasolina,58,2299
1997-1,1997 Gasolina,58,2300
1996-1,1996 Gasolina,58,2300
1995-1,1995 Gasolina,58,2300
1994-1,1994 Gasolina,58,2300
1993-1,1993 Gasolina,58,2300
1992-1,1992 Gasolina,58,2300
1997-1,1997 Gasolina,58,2301
1996-1,1996 Gasolina,58,2301
1995-1,1995 Gasolina,58,2301
1994-1,1994 Gasolina,58,2301
1997-1,1997 Gasolina,58,2302
1996-1,1996 Gasolina,58,2302
1995-1,1995 Gasolina,58,2302
1997-1,1997 Gasolina,58,2303
1996-1,1996 Gasolina,58,2303
1995-1,1995 Gasolina,58,2303
1994-1,1994 Gasolina,58,2303
1997-1,1997 Gasolina,58,2304
1996-1,1996 Gasolina,58,2304
1995-1,1995 Gasolina,58,2304
1994-1,1994 Gasolina,58,2304
1997-1,1997 Gasolina,58,2305
1996-1,1996 Gasolina,58,2305
1995-1,1995 Gasolina,58,2305
1994-1,1994 Gasolina,58,2305
1993-1,1993 Gasolina,58,2305
1995-1,1995 Gasolina,58,2306
1994-1,1994 Gasolina,58,2306
1993-1,1993 Gasolina,58,2306
1992-1,1992 Gasolina,58,2306
1991-1,1991 Gasolina,58,2306
1997-1,1997 Gasolina,58,2307
1996-1,1996 Gasolina,58,2307
1995-1,1995 Gasolina,58,2307
1994-1,1994 Gasolina,58,2307
1993-1,1993 Gasolina,58,2307
1992-1,1992 Gasolina,58,2307
1991-1,1991 Gasolina,58,2307
2012-1,2012 Gasolina,58,4319
2011-1,2011 Gasolina,58,4319
2010-1,2010 Gasolina,58,4319
2009-1,2009 Gasolina,58,4319
2008-1,2008 Gasolina,58,4319
2007-1,2007 Gasolina,58,4319
2009-1,2009 Gasolina,58,4320
2008-1,2008 Gasolina,58,4320
2007-1,2007 Gasolina,58,4320
2011-1,2011 Gasolina,58,4321
2010-1,2010 Gasolina,58,4321
2009-1,2009 Gasolina,58,4321
2008-1,2008 Gasolina,58,4321
2007-1,2007 Gasolina,58,4321
2009-1,2009 Gasolina,58,4418
2008-1,2008 Gasolina,58,4418
2012-1,2012 Gasolina,58,5475
2011-1,2011 Gasolina,58,5475
2022-1,2022 Gasolina,58,9968
32000-1,32000 Gasolina,58,10196
2023-1,2023 Gasolina,58,10196
2011-1,2011 Gasolina,58,2308
2010-1,2010 Gasolina,58,2308
2009-1,2009 Gasolina,58,2308
2008-1,2008 Gasolina,58,2308
2007-1,2007 Gasolina,58,2308
2002-1,2002 Gasolina,58,2308
2001-1,2001 Gasolina,58,2308
2000-1,2000 Gasolina,58,2308
1999-1,1999 Gasolina,58,2308
2002-1,2002 Gasolina,58,2309
2001-1,2001 Gasolina,58,2309
2000-1,2000 Gasolina,58,2309
1999-1,1999 Gasolina,58,2309
1998-1,1998 Gasolina,58,2309
2000-1,2000 Gasolina,58,2310
1999-1,1999 Gasolina,58,2310
1998-1,1998 Gasolina,58,2310
1997-1,1997 Gasolina,58,2310
2000-1,2000 Gasolina,58,2311
1999-1,1999 Gasolina,58,2311
1998-1,1998 Gasolina,58,2311
1997-1,1997 Gasolina,58,2311
2003-1,2003 Gasolina,58,2312
2002-1,2002 Gasolina,58,2312
2001-1,2001 Gasolina,58,2312
2000-1,2000 Gasolina,58,2312
1999-1,1999 Gasolina,58,2312
1998-1,1998 Gasolina,58,2312
1997-1,1997 Gasolina,58,2312
2001-1,2001 Gasolina,58,2313
2000-1,2000 Gasolina,58,2313
1999-1,1999 Gasolina,58,2313
1998-1,1998 Gasolina,58,2313
1997-1,1997 Gasolina,58,2313
1996-1,1996 Gasolina,58,2313
2001-1,2001 Gasolina,58,2314
2000-1,2000 Gasolina,58,2314
1999-1,1999 Gasolina,58,2314
1998-1,1998 Gasolina,58,2314
2010-1,2010 Gasolina,58,4127
2009-1,2009 Gasolina,58,4127
2008-1,2008 Gasolina,58,4127
2007-1,2007 Gasolina,58,4127
2006-1,2006 Gasolina,58,4127
2009-1,2009 Gasolina,58,2315
2008-1,2008 Gasolina,58,2315
2007-1,2007 Gasolina,58,2315
2006-1,2006 Gasolina,58,2315
2005-1,2005 Gasolina,58,2315
2004-1,2004 Gasolina,58,2316
2003-1,2003 Gasolina,58,2316
2002-1,2002 Gasolina,58,2316
2001-1,2001 Gasolina,58,2316
2000-1,2000 Gasolina,58,2316
1999-1,1999 Gasolina,58,2316
1998-1,1998 Gasolina,58,2316
2003-1,2003 Gasolina,58,2317
2002-1,2002 Gasolina,58,2317
2001-1,2001 Gasolina,58,2317
2000-1,2000 Gasolina,58,2317
1999-1,1999 Gasolina,58,2317
1998-1,1998 Gasolina,58,2317
1997-1,1997 Gasolina,58,2317
2001-1,2001 Gasolina,58,2318
2000-1,2000 Gasolina,58,2318
2001-1,2001 Gasolina,58,2319
2010-1,2010 Gasolina,58,2320
2009-1,2009 Gasolina,58,2320
2008-1,2008 Gasolina,58,2320
2007-1,2007 Gasolina,58,2320
2006-1,2006 Gasolina,58,2320
2005-1,2005 Gasolina,58,2320
2004-1,2004 Gasolina,58,2320
2007-1,2007 Gasolina,58,2321
2006-1,2006 Gasolina,58,2321
2005-1,2005 Gasolina,58,2321
2004-1,2004 Gasolina,58,2321
2007-1,2007 Gasolina,58,2322
2006-1,2006 Gasolina,58,2322
2005-1,2005 Gasolina,58,2322
2004-1,2004 Gasolina,58,2322
2009-1,2009 Gasolina,58,2323
2008-1,2008 Gasolina,58,2323
2007-1,2007 Gasolina,58,2323
2006-1,2006 Gasolina,58,2323
2005-1,2005 Gasolina,58,2323
2004-1,2004 Gasolina,58,2323
2003-1,2003 Gasolina,58,2323
2002-1,2002 Gasolina,58,2323
2001-1,2001 Gasolina,58,2323
2007-1,2007 Gasolina,58,2324
2006-1,2006 Gasolina,58,2324
2005-1,2005 Gasolina,58,2324
2004-1,2004 Gasolina,58,2324
2003-1,2003 Gasolina,58,2324
2002-1,2002 Gasolina,58,2324
2001-1,2001 Gasolina,58,2324
2013-1,2013 Gasolina,58,5491
2012-1,2012 Gasolina,58,5491
2011-1,2011 Gasolina,58,5491
2018-1,2018 Gasolina,58,7777
2017-1,2017 Gasolina,58,7777
2021-1,2021 Gasolina,58,7778
2020-1,2020 Gasolina,58,7778
2018-1,2018 Gasolina,58,7778
2017-1,2017 Gasolina,58,7778
2016-1,2016 Gasolina,58,7778
2013-1,2013 Gasolina,58,5492
2012-1,2012 Gasolina,58,5492
2011-1,2011 Gasolina,58,5492
2003-1,2003 Gasolina,58,2325
2002-1,2002 Gasolina,58,2325
2001-1,2001 Gasolina,58,2325
2021-1,2021 Gasolina,58,8875
2020-1,2020 Gasolina,58,8875
2016-1,2016 Gasolina,58,7170
2015-1,2015 Gasolina,58,7170
2016-1,2016 Gasolina,58,7171
2015-1,2015 Gasolina,58,7171
2015-1,2015 Gasolina,58,6485
2014-1,2014 Gasolina,58,6485
2013-1,2013 Gasolina,58,6485
2011-1,2011 Gasolina,58,5493
2018-1,2018 Gasolina,58,7362
2017-1,2017 Gasolina,58,7362
2016-1,2016 Gasolina,58,7362
2015-1,2015 Gasolina,58,7362
2015-1,2015 Gasolina,58,5653
2014-1,2014 Gasolina,58,5653
2013-1,2013 Gasolina,58,5653
2012-1,2012 Gasolina,58,5653
2022-1,2022 Gasolina,58,9917
2021-1,2021 Gasolina,58,9917
2020-1,2020 Gasolina,58,9917
2022-1,2022 Gasolina,58,9916
2021-1,2021 Gasolina,58,9916
2020-1,2020 Gasolina,58,9916
1999-1,1999 Gasolina,58,2326
1998-1,1998 Gasolina,58,2326
1997-1,1997 Gasolina,58,2326
2000-1,2000 Gasolina,58,2327
1999-1,1999 Gasolina,58,2327
1998-1,1998 Gasolina,58,2327
1997-1,1997 Gasolina,58,2327
1999-1,1999 Gasolina,58,2328
1998-1,1998 Gasolina,58,2328
2000-1,2000 Gasolina,58,2329
1999-1,1999 Gasolina,58,2329
1998-1,1998 Gasolina,58,2329
1999-1,1999 Gasolina,58,2330
1998-1,1998 Gasolina,58,2330
1997-1,1997 Gasolina,58,2330
2004-1,2004 Gasolina,58,2331
2002-1,2002 Gasolina,58,2331
2001-1,2001 Gasolina,58,2331
2000-1,2000 Gasolina,58,2331
1999-1,1999 Gasolina,58,2331
1998-1,1998 Gasolina,58,2331
2001-1,2001 Gasolina,58,2332
2000-1,2000 Gasolina,58,2332
2009-1,2009 Gasolina,58,4248
2008-1,2008 Gasolina,58,4248
2007-1,2007 Gasolina,58,4248
2010-1,2010 Gasolina,58,4249
2009-1,2009 Gasolina,58,4249
2008-1,2008 Gasolina,58,4249
2007-1,2007 Gasolina,58,4249
2006-1,2006 Gasolina,58,2333
2005-1,2005 Gasolina,58,2333
2004-1,2004 Gasolina,58,2333
2003-1,2003 Gasolina,58,2333
2002-1,2002 Gasolina,58,2333
2001-1,2001 Gasolina,58,2333
2000-1,2000 Gasolina,58,2333
1999-1,1999 Gasolina,58,2333
1998-1,1998 Gasolina,58,2333
2001-1,2001 Gasolina,58,2334
2000-1,2000 Gasolina,58,2334
2001-1,2001 Gasolina,58,2335
2001-1,2001 Gasolina,58,2336
2022-1,2022 Gasolina,58,9918
2021-1,2021 Gasolina,58,9918
2020-1,2020 Gasolina,58,9918
2019-1,2019 Gasolina,58,9918
2001-1,2001 Gasolina,58,2337
2000-1,2000 Gasolina,58,2337
1999-1,1999 Gasolina,58,2337
1998-1,1998 Gasolina,58,2337
1997-1,1997 Gasolina,58,2337
2000-1,2000 Gasolina,58,2338
1999-1,1999 Gasolina,58,2338
1998-1,1998 Gasolina,58,2338
1997-1,1997 Gasolina,58,2338
2001-1,2001 Gasolina,58,2339
2000-1,2000 Gasolina,58,2339
1999-1,1999 Gasolina,58,2339
1998-1,1998 Gasolina,58,2339
1997-1,1997 Gasolina,58,2339
2003-1,2003 Gasolina,58,2340
2002-1,2002 Gasolina,58,2340
2001-1,2001 Gasolina,58,2340
2000-1,2000 Gasolina,58,2340
1999-1,1999 Gasolina,58,2340
1998-1,1998 Gasolina,58,2340
1997-1,1997 Gasolina,58,2340
2004-1,2004 Gasolina,58,2341
2003-1,2003 Gasolina,58,2341
2002-1,2002 Gasolina,58,2341
2001-1,2001 Gasolina,58,2341
2000-1,2000 Gasolina,58,2341
1999-1,1999 Gasolina,58,2341
1998-1,1998 Gasolina,58,2341
2016-1,2016 Gasolina,58,7363
2000-1,2000 Gasolina,58,2342
1999-1,1999 Gasolina,58,2342
1998-1,1998 Gasolina,58,2342
2015-1,2015 Gasolina,58,2344
2014-1,2014 Gasolina,58,2344
2013-1,2013 Gasolina,58,2344
2003-1,2003 Gasolina,58,2344
2002-1,2002 Gasolina,58,2344
2001-1,2001 Gasolina,58,2344
2000-1,2000 Gasolina,58,2344
1999-1,1999 Gasolina,58,2344
1998-1,1998 Gasolina,58,2344
2001-1,2001 Gasolina,58,2343
2018-1,2018 Gasolina,58,7779
2017-1,2017 Gasolina,58,7779
2019-1,2019 Gasolina,58,7713
2018-1,2018 Gasolina,58,7713
2017-1,2017 Gasolina,58,7713
2019-1,2019 Gasolina,58,7364
2018-1,2018 Gasolina,58,7364
2017-1,2017 Gasolina,58,7364
2016-1,2016 Gasolina,58,7364
2016-1,2016 Gasolina,58,6759
2015-1,2015 Gasolina,58,6759
2014-1,2014 Gasolina,58,6759
2013-1,2013 Gasolina,58,6759
2019-1,2019 Gasolina,58,6599
2018-1,2018 Gasolina,58,6599
2017-1,2017 Gasolina,58,6599
2016-1,2016 Gasolina,58,6599
2015-1,2015 Gasolina,58,6599
2014-1,2014 Gasolina,58,6599
2009-1,2009 Gasolina,58,4628
2008-1,2008 Gasolina,58,4628
2009-1,2009 Gasolina,58,2345
2008-1,2008 Gasolina,58,2345
2007-1,2007 Gasolina,58,2345
2006-1,2006 Gasolina,58,2345
2005-1,2005 Gasolina,58,2345
2011-1,2011 Gasolina,58,2346
2010-1,2010 Gasolina,58,2346
2009-1,2009 Gasolina,58,2346
2008-1,2008 Gasolina,58,2346
2007-1,2007 Gasolina,58,2346
2006-1,2006 Gasolina,58,2346
2005-1,2005 Gasolina,58,2346
2004-1,2004 Gasolina,58,2346
2018-1,2018 Gasolina,58,7852
2017-1,2017 Gasolina,58,7852
2018-1,2018 Gasolina,58,7780
2017-1,2017 Gasolina,58,7780
2016-1,2016 Gasolina,58,7233
2015-1,2015 Gasolina,58,7233
2020-1,2020 Gasolina,58,7234
2019-1,2019 Gasolina,58,7234
2016-1,2016 Gasolina,58,7234
2015-1,2015 Gasolina,58,7234
2015-1,2015 Gasolina,58,6216
2014-1,2014 Gasolina,58,6216
2013-1,2013 Gasolina,58,6216
2012-1,2012 Gasolina,58,6216
2018-1,2018 Gasolina,58,7437
2017-1,2017 Gasolina,58,7437
2016-1,2016 Gasolina,58,7437
2015-1,2015 Gasolina,58,7437
2015-1,2015 Gasolina,58,6217
2014-1,2014 Gasolina,58,6217
2013-1,2013 Gasolina,58,6217
2012-1,2012 Gasolina,58,6217
2000-1,2000 Gasolina,58,2347
1999-1,1999 Gasolina,58,2347
1998-1,1998 Gasolina,58,2347
1997-1,1997 Gasolina,58,2347
2002-1,2002 Gasolina,58,2348
2001-1,2001 Gasolina,58,2348
2007-1,2007 Gasolina,58,2349
2006-1,2006 Gasolina,58,2349
2005-1,2005 Gasolina,58,2349
2004-1,2004 Gasolina,58,2349
1999-1,1999 Gasolina,58,2349
1998-1,1998 Gasolina,58,2349
2007-1,2007 Gasolina,58,2350
2006-1,2006 Gasolina,58,2350
2005-1,2005 Gasolina,58,2350
2004-1,2004 Gasolina,58,2350
2007-1,2007 Gasolina,58,2351
2006-1,2006 Gasolina,58,2351
2005-1,2005 Gasolina,58,2351
2004-1,2004 Gasolina,58,2351
2003-1,2003 Gasolina,58,2351
2002-1,2002 Gasolina,58,2351
2001-1,2001 Gasolina,58,2352
2000-1,2000 Gasolina,58,2352
2007-1,2007 Gasolina,58,2353
2006-1,2006 Gasolina,58,2353
2005-1,2005 Gasolina,58,2353
2004-1,2004 Gasolina,58,2353
2003-1,2003 Gasolina,58,2353
2002-1,2002 Gasolina,58,2353
2001-1,2001 Gasolina,58,2353
2003-1,2003 Gasolina,58,2354
2002-1,2002 Gasolina,58,2354
2001-1,2001 Gasolina,58,2354
2000-1,2000 Gasolina,58,2354
1999-1,1999 Gasolina,58,2354
1998-1,1998 Gasolina,58,2354
1997-1,1997 Gasolina,58,2354
2010-1,2010 Gasolina,58,2355
2009-1,2009 Gasolina,58,2355
2008-1,2008 Gasolina,58,2355
2007-1,2007 Gasolina,58,2355
2006-1,2006 Gasolina,58,2355
2005-1,2005 Gasolina,58,2355
2004-1,2004 Gasolina,58,2355
2003-1,2003 Gasolina,58,2355
2002-1,2002 Gasolina,58,2355
2001-1,2001 Gasolina,58,2355
2000-1,2000 Gasolina,58,2355
1999-1,1999 Gasolina,58,2355
1998-1,1998 Gasolina,58,2355
1997-1,1997 Gasolina,58,2355
2022-1,2022 Gasolina,58,10080
32000-1,32000 Gasolina,58,10377
2023-1,2023 Gasolina,58,10377
2020-1,2020 Gasolina,58,8368
2019-1,2019 Gasolina,58,8368
2021-1,2021 Gasolina,58,9066
2020-1,2020 Gasolina,58,9066
2021-1,2021 Gasolina,58,9067
2020-1,2020 Gasolina,58,9067
2022-1,2022 Gasolina,58,9928
2022-1,2022 Gasolina,58,9929
2021-1,2021 Gasolina,58,9929
2018-1,2018 Gasolina,58,8253
2022-1,2022 Gasolina,58,9930
2021-1,2021 Gasolina,58,9930
2020-1,2020 Gasolina,58,9930
2020-1,2020 Gasolina,58,8254
2019-1,2019 Gasolina,58,8254
2018-1,2018 Gasolina,58,8254
2022-1,2022 Gasolina,58,9931
2021-1,2021 Gasolina,58,9931
2020-1,2020 Gasolina,58,9931
2020-1,2020 Gasolina,58,8255
2019-1,2019 Gasolina,58,8255
2018-1,2018 Gasolina,58,8255
2018-1,2018 Gasolina,58,8256
2020-1,2020 Gasolina,58,8877
32000-1,32000 Gasolina,58,9932
2023-1,2023 Gasolina,58,9932
2015-1,2015 Gasolina,58,5561
2014-1,2014 Gasolina,58,5561
2013-1,2013 Gasolina,58,5561
2012-1,2012 Gasolina,58,5561
2011-1,2011 Gasolina,58,5561
2015-1,2015 Gasolina,58,4816
2014-1,2014 Gasolina,58,4816
2013-1,2013 Gasolina,58,4816
2012-1,2012 Gasolina,58,4816
2011-1,2011 Gasolina,58,4816
2010-1,2010 Gasolina,58,4816
2009-1,2009 Gasolina,58,4816
2020-3,2020 Diesel,58,8507
2019-3,2019 Diesel,58,8507
2017-3,2017 Diesel,58,7714
2021-3,2021 Diesel,58,8485
2020-3,2020 Diesel,58,8485
2019-3,2019 Diesel,58,8485
2017-3,2017 Diesel,58,7715
2015-3,2015 Diesel,58,7715
2015-1,2015 Gasolina,58,5459
2014-1,2014 Gasolina,58,5459
2013-1,2013 Gasolina,58,5459
2012-1,2012 Gasolina,58,5459
2011-1,2011 Gasolina,58,5459
2017-1,2017 Gasolina,58,7716
2019-1,2019 Gasolina,58,8066
2018-1,2018 Gasolina,58,8066
2017-1,2017 Gasolina,58,7365
2016-1,2016 Gasolina,58,7365
2017-1,2017 Gasolina,58,7366
2016-1,2016 Gasolina,58,7366
2021-1,2021 Gasolina,58,8043
2020-1,2020 Gasolina,58,8043
2019-1,2019 Gasolina,58,8043
2018-1,2018 Gasolina,58,8043
2018-1,2018 Gasolina,58,8044
2017-1,2017 Gasolina,58,6131
2016-1,2016 Gasolina,58,6131
2015-1,2015 Gasolina,58,6131
2014-1,2014 Gasolina,58,6131
2013-1,2013 Gasolina,58,6131
2012-1,2012 Gasolina,58,6131
2016-1,2016 Gasolina,58,7319
2015-1,2015 Gasolina,58,7319
2016-1,2016 Gasolina,58,7291
2015-1,2015 Gasolina,58,7291
2022-1,2022 Gasolina,58,9933
2022-1,2022 Gasolina,58,9934
2021-1,2021 Gasolina,58,9934
2020-1,2020 Gasolina,58,9934
2019-1,2019 Gasolina,58,9934
2021-1,2021 Gasolina,58,9935
2020-1,2020 Gasolina,58,9935
32000-1,32000 Gasolina,58,9936
2024-1,2024 Gasolina,58,9936
2023-1,2023 Gasolina,58,9936
32000-1,32000 Gasolina,58,9937
2024-1,2024 Gasolina,58,9937
2023-1,2023 Gasolina,58,9937
2022-1,2022 Gasolina,58,9938
2021-1,2021 Gasolina,58,9938
2020-1,2020 Gasolina,58,9938
2022-1,2022 Gasolina,58,9939
2021-1,2021 Gasolina,58,9939
2020-1,2020 Gasolina,58,9939
2019-1,2019 Gasolina,58,9939
32000-1,32000 Gasolina,58,9940
2024-1,2024 Gasolina,58,9940
2023-1,2023 Gasolina,58,9940
32000-1,32000 Gasolina,58,9941
2024-1,2024 Gasolina,58,9941
2023-1,2023 Gasolina,58,9941
2007-1,2007 Gasolina,58,2356
2006-1,2006 Gasolina,58,2356
2005-1,2005 Gasolina,58,2356
2013-1,2013 Gasolina,58,4450
2012-1,2012 Gasolina,58,4450
2011-1,2011 Gasolina,58,4450
2010-1,2010 Gasolina,58,4450
2009-1,2009 Gasolina,58,4450
2008-1,2008 Gasolina,58,4450
2011-1,2011 Gasolina,58,2357
2010-1,2010 Gasolina,58,2357
2009-1,2009 Gasolina,58,2357
2008-1,2008 Gasolina,58,2357
2007-1,2007 Gasolina,58,2357
2006-1,2006 Gasolina,58,2357
2005-1,2005 Gasolina,58,2357
2021-3,2021 Diesel,58,7879
2020-3,2020 Diesel,58,7879
2019-3,2019 Diesel,58,7879
2018-3,2018 Diesel,58,7879
2017-3,2017 Diesel,58,7879
2020-3,2020 Diesel,58,7853
2019-3,2019 Diesel,58,7853
2018-3,2018 Diesel,58,7853
2017-3,2017 Diesel,58,7853
2016-3,2016 Diesel,58,7853
2006-1,2006 Gasolina,58,2358
2005-1,2005 Gasolina,58,2358
2004-1,2004 Gasolina,58,2358
2003-1,2003 Gasolina,58,2358
2016-1,2016 Gasolina,58,7292
2019-1,2019 Gasolina,58,7293
2018-1,2018 Gasolina,58,7293
2017-1,2017 Gasolina,58,7293
2016-1,2016 Gasolina,58,7293
2021-1,2021 Gasolina,58,7294
2020-1,2020 Gasolina,58,7294
2019-1,2019 Gasolina,58,7294
2018-1,2018 Gasolina,58,7294
2017-1,2017 Gasolina,58,7294
2016-1,2016 Gasolina,58,7294
2020-1,2020 Gasolina,58,9942
2019-1,2019 Gasolina,58,9942
2018-1,2018 Gasolina,58,9942
2017-1,2017 Gasolina,58,9942
2022-1,2022 Gasolina,58,9943
2022-1,2022 Gasolina,58,9944
2021-1,2021 Gasolina,58,9944
2020-1,2020 Gasolina,58,9944
2019-1,2019 Gasolina,58,9944
2018-1,2018 Gasolina,58,9944
2017-1,2017 Gasolina,58,9944
2021-1,2021 Gasolina,58,9945
2020-1,2020 Gasolina,58,9945
32000-1,32000 Gasolina,58,9946
2024-1,2024 Gasolina,58,9946
2023-1,2023 Gasolina,58,9946
2022-1,2022 Gasolina,58,9947
2021-1,2021 Gasolina,58,9947
2020-1,2020 Gasolina,58,9947
2019-1,2019 Gasolina,58,9947
32000-1,32000 Gasolina,58,9948
2024-1,2024 Gasolina,58,9948
2023-1,2023 Gasolina,58,9948
32000-1,32000 Gasolina,58,9949
2024-1,2024 Gasolina,58,9949
2023-1,2023 Gasolina,58,9949
2013-3,2013 Diesel,59,5585
2012-3,2012 Diesel,59,5585
2011-3,2011 Diesel,59,5585
2018-3,2018 Diesel,59,5586
2017-3,2017 Diesel,59,5586
2016-3,2016 Diesel,59,5586
2015-3,2015 Diesel,59,5586
2014-3,2014 Diesel,59,5586
2013-3,2013 Diesel,59,5586
2012-3,2012 Diesel,59,5586
2011-3,2011 Diesel,59,5586
32000-3,32000 Diesel,59,9895
2023-3,2023 Diesel,59,9895
2022-3,2022 Diesel,59,9895
2022-3,2022 Diesel,59,8531
2021-3,2021 Diesel,59,8531
2020-3,2020 Diesel,59,8531
2019-3,2019 Diesel,59,8531
2014-3,2014 Diesel,59,5748
2013-3,2013 Diesel,59,5748
2012-3,2012 Diesel,59,5748
2020-3,2020 Diesel,59,5749
2019-3,2019 Diesel,59,5749
2018-3,2018 Diesel,59,5749
2017-3,2017 Diesel,59,5749
2016-3,2016 Diesel,59,5749
2015-3,2015 Diesel,59,5749
2014-3,2014 Diesel,59,5749
2013-3,2013 Diesel,59,5749
2012-3,2012 Diesel,59,5749
32000-3,32000 Diesel,59,8532
2023-3,2023 Diesel,59,8532
2022-3,2022 Diesel,59,8532
2021-3,2021 Diesel,59,8532
2020-3,2020 Diesel,59,8532
