code_modelo,name,code_marcas
8441,Ka 1.5 SE 12V Flex 5p Mec.,22
8442,Ka 1.5 SE Plus 12V Flex 5p Aut.,22
8443,Ka 1.5 SE Plus 12V Flex 5p Mec.,22
6916,Ka 1.5 SE/SE PLUS 16V Flex 5p,22
8444,Ka 1.5 Sedan SE 12V Flex 4p Aut.,22
8445,Ka 1.5 Sedan SE 12V Flex 4p Mec.,22
8446,Ka 1.5 Sedan SE Plus 12V Flex 4p Aut.,22
8447,Ka 1.5 Sedan SE Plus 12V Flex 4p Mec.,22
8746,Ka 1.5 Sedan SEL 12V Flex 4p Aut.,22
8448,Ka 1.5 Sedan SEL 12V Flex 4p Mec.,22
8403,Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut.,22
8449,Ka 1.5 TITANIUM 12V Flex 5p Aut.,22
4515,Ka 1.6 8V Flex 3p,22
4790,Ka 1.6 TECNO 8V Flex 3p,22
814,Ka Action 1.6 MPI 8V 95cv,22
815,Ka Black 1.0 MPI 8v 65cv,22
816,Ka Black 1.6 MPI 8v 95cv,22
817,Ka CLX 1.3i 3p,22
818,Ka GL 1.0i Zetec Rocam,22
819,Ka GL Image 1.0i/ 1.0i Zetec Rocam,22
820,Ka Image 1.0i,22
3887,Ka MP3 1.0 MPI 8V 65cv,22
3888,Ka MP3 1.6 MPI 8V 95cv,22
6917,Ka SEL 1.5 16V Flex 5p,22
5623,Ka Sport 1.6 8V Flex 3p,22
821,Ka Street 1.0i,22
822,Ka Tecno 1.0i 8v Zetec Rocam,22
7905,Ka TRAIL 1.0 12V Flex Mec. 5p,22
7904,Ka TRAIL 1.5 16V Flex Mec. 5p,22
823,Ka XR 1.6 MPI 8V,22
6919,Ka+ Sedan 1.0 SE/SE PLUS TiVCT Flex 4p,22
6918,Ka+ Sedan 1.0 SEL TiCVT Flex 4p,22
8123,Ka+ Sedan 1.5 ADVANCED 16V Flex 4p,22
6920,Ka+ Sedan 1.5 SE/SE PLUS 16V Flex 4p,22
6921,Ka+ Sedan 1.5 SEL 16V Flex 4p,22
9744,Maverick Lariat FX4 2.0 EcoBoost Aut.,22
10758,Maverick Lariat Hybrid 2.5 Aut.,22
824,Mondeo CLX 1.8 4p e 5p,22
825,Mondeo CLX 1.8i SW,22
826,Mondeo CLX 2.0i 4p Aut,22
827,Mondeo CLX 2.0i 4p Mec,22
828,Mondeo CLX 2.0i SW Aut,22
829,Mondeo CLX 2.0i SW Mec,22
830,Mondeo Ghia 2.0 16V 143cv 4p Aut,22
831,Mondeo Ghia 2.0 16V 143cv 4p Mec,22
832,Mondeo Ghia 2.5 V6 Aut,22
833,Mondeo Ghia 2.5 V6 Mec,22
834,Mondeo GLX 2.0 16V 4p Aut,22
835,Mondeo GLX 2.0 4p e 5p,22
836,Mondeo GLX 2.0i SW Mec./ Aut.,22
837,Mustang 3.8 V6,22
838,Mustang 3.8 V6 Conv.,22
8987,Mustang Black Shadow 5.0 V8,22
839,Mustang Cobra 5.7 V8,22
8238,Mustang GT Premium 5.0 V8,22
840,Mustang GT V8,22
841,Mustang GT V8 Conversível,22
9354,Mustang MACH 1 5.0 V8,22
842,Pampa 4x4 Jeep GL / L 1.6,22
843,Pampa Ghia 1.6/1.8/DUO,22
844,Pampa GL 1.6/ 1.8,22
845,Pampa L 1.6,22
846,Pampa L 1.8i / 1.8,22
847,Pampa S 1.8,22
848,Probe 2.0/2.2,22
849,Probe GT 2.5 V6,22
850,Ranger 2.5 4x2 CD TB Diesel,22
851,Ranger 2.5 4x2 CE Diesel,22
852,Ranger 2.5 4x2 TB Diesel,22
853,Ranger 2.5 4x4 CD TB Diesel,22
854,Ranger 2.5 4x4 CE TB Diesel,22
855,Ranger 2.5 4x4 TB Diesel,22
856,Ranger 2.5i CD,22
857,Ranger 2.5i CE,22
858,Ranger 2.5i CS,22
9359,Ranger Black 2.2 4x2 CD Diesel Aut.,22
9772,Ranger FX4 3.2 20V 4x4 CD Diesel Aut.,22
4998,Ranger Limited 2.3 150cv CD,22
6163,Ranger Limited 2.5 16V 4x2 CD Flex,22
859,Ranger Limited 3.0 PSE 4x4 CD TB Diesel,22
10761,Ranger Limited 3.0 V6 4x4 CD TB Die. Aut,22
10741,Ranger Limited 3.2 4x4 CD Diesel Aut.,22
10762,Ranger Limited+ 3.0 V6 4x4 CD TB Die Aut,22
860,Ranger Splash CE,22
861,Ranger Splash CS,22
6746,Ranger SPORT 2.5 Flex 16V 4x2 CS,22
8079,Ranger SPORTRAC 2.2 16V 4x4 CD Dies Aut.,22
9080,Ranger Storm 3.2 20V 4x4 CD Diesel Aut.,22
862,Ranger STX 4.0 CS/ CE,22
6525,Ranger TROPICAB 2.5 16V 4X2 Flex,22
6526,Ranger TROPICAB 3.2 20V 4X4 TB Diesel,22
6527,Ranger TROPIVAN 2.5 16V 4X2 Flex,22
6528,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,22
6529,Ranger TROPIVAN 3.2 20V 4X4 TB Diesel,22
5365,Ranger TROPIVAN XLT 2.3 16V 150cv,22
5366,Ranger TROPIVAN XLT 3.0 PSE 4x2 TB Dies.,22
5367,Ranger TROPIVAN XLT 3.0 PSE 4x4 TB Dies.,22
7688,Ranger XL 2.2 4x4 CD Diesel Mec.,22
7882,Ranger XL 2.2 4x4 CS Diesel Mec.,22
863,Ranger XL 2.3 16v 137cv 4x2 CD Repower.,22
864,Ranger XL 2.3 16v 137cv 4x2 CE Repower.,22
865,Ranger XL 2.3 16v 137cv 4x2 CS Repower.,22
866,Ranger XL 2.3 CS,22
867,Ranger XL 2.8 8v 135cv 4x2 CD TB Diesel,22
868,Ranger XL 2.8 8v 135cv 4x2 CE TB Diesel,22
869,Ranger XL 2.8 8v 135cv 4x2 CS TB Diesel,22
870,Ranger XL 2.8 8v 135cv 4x4 CD TB Diesel,22
871,Ranger XL 2.8 8v 135cv 4x4 CE TB Diesel,22
872,Ranger XL 2.8 8v 135cv 4x4 CS TB Diesel,22
3814,Ranger XL 3.0 PSE 163cv 4x2 CD TB Diesel,22
3815,Ranger XL 3.0 PSE 163cv 4x2 CS TB Diesel,22
3816,Ranger XL 3.0 PSE 163cv 4x4 CD TB Diesel,22
3817,Ranger XL 3.0 PSE 163cv 4x4 CS TB Diesel,22
873,Ranger XL 4.0 12v V6 210cv 4x2 CS Repow.,22
874,Ranger XL 4.0 CS,22
8316,Ranger XLS 2.2 4x2 CD Diesel Aut.,22
8049,Ranger XLS 2.2 4x2 CD Diesel Mec.,22
7590,Ranger XLS 2.2 4x4 CD Diesel Aut.,22
6693,Ranger XLS 2.2 4x4 CD Diesel Mec.,22
875,Ranger XLS 2.3 16V 145cv/150cv 4x2 CD,22
876,Ranger XLS 2.3 16V 145cv/150cv 4x2 CS,22
6165,Ranger XLS 2.5 16V 4x2 CD Flex,22
6166,Ranger XLS 2.5 16V 4x2 CS Flex,22
877,Ranger XLS 2.8 8V 135cv 4x2 CD TB Diesel,22
878,Ranger XLS 2.8 8V 135cv 4x2 CS TB Diesel,22
879,Ranger XLS 2.8 8V 135cv 4x4 CS TB Diesel,22
880,Ranger XLS 2.8/2.8 Storm  4x4 CD TB Dies,22
881,Ranger XLS 3.0 PSE 163cv 4x2 CD TB Dies.,22
882,Ranger XLS 3.0 PSE 163cv 4x2 CS TB Dies.,22
883,Ranger XLS 3.0 PSE 163cv 4x4 CD TB Dies.,22
4848,Ranger XLS 3.0 PSE Storm 4x4 CD TB Dies.,22
6562,Ranger XLS 3.2 20V 4x4 CD Diesel Aut.,22
6167,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,22
6168,Ranger XLS 3.2 20V 4x4 CS Diesel,22
4474,Ranger XLS SPORT 2.3 16V 150cv CS,22
4291,Ranger XLT 2.3 16V 150cv CD Repower.,22
884,Ranger XLT 2.3 CS,22
6169,Ranger XLT 2.5 16V 4x2 CD Flex,22
885,Ranger XLT 2.5 4x2 CD Diesel,22
886,Ranger XLT 2.5 4x2 CE Diesel,22
887,Ranger XLT 2.5 4x2 CS Diesel,22
888,Ranger XLT 2.5 4x4 CD Diesel,22
889,Ranger XLT 2.5 4x4 CE TB Diesel,22
890,Ranger XLT 2.5 4x4 CS TB Diesel,22
891,Ranger XLT 2.8 8v 135cv 4x2 CD TB Diesel,22
892,Ranger XLT 2.8 8v 135cv 4x4 CD TB Diesel,22
893,Ranger XLT 2.8 8v 135cv 4x4 CE TB Diesel,22
894,Ranger XLT 3.0 PSE 163cv 4x2 CD TB Dies.,22
895,Ranger XLT 3.0 PSE 163cv 4x4 CD TB Dies.,22
10763,Ranger XLT 3.0 V6 4x4 CD TB  Die. Aut.,22
6170,Ranger XLT 3.2 20V 4x4 CD Diesel,22
6171,Ranger XLT 3.2 20V 4x4 CD Diesel Aut.,22
896,Ranger XLT 4.0 12v V6 210cv 4x4 CD Repow,22
897,Ranger XLT 4.0 12v V6 210cv 4x4 CE Repow,22
898,Ranger XLT 4.0 4x2 CE,22
899,Ranger XLT 4.0 4x2 CS,22
900,Ranger XLT 4.0 4x4 CD,22
901,Ranger XLT 4.0 4x4 CE,22
902,Ranger XLT 4.0 4x4 CS,22
903,Ranger XLT Limit./L.Cent. 2.8 CD TB Dies,22
904,Royale Ghia 2.0/2.0i 2p e 4p,22
905,Royale GL 1.8/1.8i  2p e 4p,22
906,Royale GL 2.0/2.0i 2p e 4p,22
907,Taurus GL 3.0 V6,22
908,Taurus GL SW 3.0 V6 24V,22
909,Taurus L/LX 3.0 V6,22
910,Taurus LX SW 3.0 V6 24V,22
911,Taurus SHO 3.0 V6,22
9163,TERRITORY SEL 1.5 GTDi EcoBoost Aut.,22
9164,TERRITORY Titanium 1.5 GTDi EcoBo. Aut.,22
912,Thunderbird SC 3.8 V6,22
6202,TRANSIT Chassi 2.2 TDCI Diesel,22
5247,TRANSIT Chassi 2.4 TDCI Diesel,22
9839,TRANSIT Furgão 2.0 Curto Turbo Diesel,22
10638,TRANSIT Furgão 2.0 Longo Turbo Die Aut.,22
9840,TRANSIT Furgão 2.0 Longo Turbo Diesel ,22
6383,TRANSIT Furgão 2.2 TDCI Curto Diesel,22
6296,TRANSIT Furgão 2.2 TDCI Longa Diesel,22
5884,TRANSIT Furgão 2.2 TDCI Longo Jumbo Dies,22
4838,TRANSIT Furgão 3330 2.4 TDCI Curto Dies.,22
4839,TRANSIT Furgão 3550 2.4 TDCI Longo Dies.,22
10639,TRANSIT Minibus 15 Lug. 2.0 16V Die Aut.,22
9650,TRANSIT Minibus 15 Lug. 2.0 16V Diesel,22
10640,TRANSIT Minibus 18 Lug. 2.0 16V Die Aut.,22
9651,TRANSIT Minibus 18 Lug. 2.0 16V Diesel,22
10641,TRANSIT Minibus Vidrada 2.0 16V Die Aut.,22
9652,TRANSIT Minibus Vidrada 2.0 16V Diesel,22
6203,TRANSIT Van 3550 2.2 TDCI 14/16lug. Dies,22
4840,TRANSIT Van 3550 2.4 TDCI 14lug. Diesel,22
913,Verona Ghia 2.0i 4p,22
914,Verona GL 1.8i / LX 1.8i 4p,22
915,Verona GLX 1.8 (Modelo antigo),22
916,Verona GLX 1.8i / 1.8 4p,22
917,Verona GLX 2.0i / 2.0 4p,22
918,Verona LX 1.6 (Modelo antigo),22
919,Verona LX 1.8 (Modelo antigo),22
920,Verona S 2.0i 4p,22
921,Versailles Ghia 2.0i / 2.0 2p e 4p,22
922,Versailles GL 1.8i / 1.8 2p e 4p,22
923,Versailles GL 2.0i / 2.0 2p e 4p,22
924,Windstar GL,22
925,Windstar LX,22
7028,AUMARK 3.5 - 11DT 2.8 4x2 TB Diesel,190
7029,AUMARK 3.5 - 11ST 2.8 4x2 TB Diesel,190
7030,AUMARK 3.5 - 14ST 2.8 4x2 TB Diesel,190
6348,AUMARK 3.50AK 2.8 4x2 TB Diesel,190
8474,MINITRUCK 3.5 11DT 4x2 diesel (E5),190
7924,MINITRUCK 3.5 14DT 4x2 Diesel(E5),190
7922,MINITRUCK 3.5-12DT 4x2 Diesel(E5),190
8010,MINITRUCK 3.5-12ST 4X2 Diesel (E5),190
7923,MINITRUCK 3.5-14ST 4x2 Diesel(E5),190
7591,Buggy 2000W 1.6 8V,170
5368,Buggy 2000W 1.8 8V/ 1.8 8V Flex,170
10365,Buggy FyberX 1.6 8V,170
6778,EC7 1.8 16V 130cv 4p Mec.,199
7031,GC2 1.0 12V 68cv 5p,199
926,A-10 2.5/4.1,23
927,A-10 De Luxe 2.5/4.1,23
928,A-20 Custom Std. CD/ De Luxe CD,23
929,A-20 Custom/ C-20 Luxe 4.1,23
930,A-20 Custom/ C-20 S 4.1,23
5069,AGILE LT 1.4 MPFI 8V FlexPower 5p,23
5070,AGILE LTZ 1.4 MPFI 8V FlexPower 5p,23
6265,AGILE LTZ EASYTRONIC 1.4 8V FlexPower 5p,23
6638,AGILE LTZ EFFECT 1.4 8V FlexPower 5p Mec,23
6639,AGILE LTZ EFFECT EASYTR.1.4 8V FlexP. 5p,23
5722,AGILE LTZ WI-FI 1.4 8V FlexPower 5p,23
931,Astra 2.0 8V/ CD 2.0 8V Hatchback 5p Aut,23
932,Astra 2.0 8V/ CD 2.0 8V Hatchback 5p Mec,23
933,Astra 2.0/ CD 2.0 8V 3p Aut.,23
934,Astra 2.0/ CD/ GLS 2.0 MPFI 16V 3p,23
935,Astra 2.0/ CD/ Sunny/ GLS 2.0 8V 3p,23
936,Astra 500 Sedan 2.0 MPFI 16V 4p,23
4137,Astra Advant. 2.0 MPFI 8V FlexP. 5p Aut.,23
3968,Astra Advantage 2.0 MPFI 8V FlexPower 5p,23
937,Astra Advantage 2.0 MPFI FlexPower 8V 3p,23
938,Astra Comfort 2.0 MPFI FlexPower 8V 3p,23
939,Astra Comfort 2.0 MPFI FlexPower 8V 5p,23
940,Astra Eleg. 2.0 MPFI FlexPower 8V 5p Aut,23
941,Astra Elegance 2.0 MPFI FlexPower 8V 3p,23
942,Astra Elegance 2.0 MPFI FlexPower 8V 5p,23
943,Astra Elite 2.0 MPFI Flex Pow. 8V 5p Aut,23
944,Astra Elite 2.0 MPFI FlexPower 8V 5p Mec,23
945,Astra GL 1.8 MPFI 3p,23
946,Astra GL Milenium 1.8 MPFI 4p,23
947,Astra GLS 2.0 MPFI,23
948,Astra GLS 2.0 MPFI SW,23
949,Astra GSi 2.0 16V 136cv Hatchback 5p,23
963,Astra S.Sport 2.0 F.Pow. 5p/Sport 2.0 3p,23
3969,Astra Sed. Advant. 2.0 8V MPFI FlexP. 4p,23
4138,Astra Sed.Advan. 2.0 8V MPFI FlexP. Aut.,23
950,Astra Sed.Comf. 2.0 MPFI FlexPower 8V 4p,23
951,Astra Sed.Comf.2.0 MPFI MultiPower 8V 4p,23
952,Astra Sed.Eleg. 2.0 MPFI FlexP.8V Aut.,23
953,Astra Sed.Eleg.2.0 MPFI FlexPower 8V 4p,23
954,Astra Sed.Eleg.2.0 MPFI MultiPower 8V 4p,23
955,Astra Sed.Elite 2.0 MPFI FlexP.8V Aut.,23
956,Astra Sed.Elite 2.0 MPFI FlexPower 8V 4p,23
9753,Astra Sedan 1.8 MPFI 8V 4p,23
958,Astra Sedan 2.0/ CD 2.0 MPFI 8V 4p Aut.,23
959,Astra Sedan 2.0/CD/ Expres.GLS 2.0 8V 4p,23
960,Astra Sedan 2.0/CD/ GLS/ Adv. 2.0 16V 4p,23
961,Astra Sedan Comfort 1.8 MPFI 8V 4p,23
9629,Astra Sedan GL 1.8 MPFI 4p,23
964,Blazer Jimmy 4.3 V6,23
965,Blazer S-10 4.3 V6,23
966,Blazer SS-10 4.3 V6,23
10726,BOLT EUV Premier 203cv (Elétrico),23
9042,BOLT EV Premier 203cv (Elétrico),23
967,Bonanza S / Luxe 4.0 Diesel Turbo,23
968,Bonanza S / Luxe 4.1,23
969,Brasinca Blazer CD 4.0 Diesel,23
970,Brasinca Blazer CD 4.1,23
971,C-10 2.5/4.1,23
972,C-10 CD 2.5/ 4.1,23
973,C-10 De Luxe 2.5/4.1,23
974,C-10 De Luxe CD 2.5/ 4.1,23
975,C-20 Custom De Luxe 4.1,23
976,C-20 Custom De Luxe CD 4.1,23
977,C-20 Custom Std. 4.1,23
978,C-20 Custom Std. CD 4.1,23
979,Calibra 16V,23
7790,CAMARO FIFTY 6.2 V8 16V 461cv,23
980,Camaro RS 5.0 V8,23
981,Camaro Sport 5.0 Conv.,23
5415,Camaro SS 6.2 V8 16V,23
6887,Camaro SS Conversível 6.2 V8 16V,23
982,Camaro Z-28 Targa/Conv. 5.7,23
983,Caprice 4.3 V8,23
984,Caprice SW 4.3 V8,23
985,Caprice Victoria,23
5466,CAPTIVA SPORT AWD 3.0 V6 24V 268cv,23
4734,CAPTIVA SPORT AWD 3.6 V6 24V 261cv 4x4,23
4841,CAPTIVA SPORT FWD 2.4 16V 171/185cv,23
5467,CAPTIVA SPORT FWD 3.0 V6 24V 268cv 4x2,23
4735,CAPTIVA SPORT FWD 3.6 V6 24V 261cv 4x2,23
986,Caravan Comodoro 4.1/2.5,23
987,Caravan Diplomata 4.1/2.5,23
988,Caravan L/SL/S/SS 2.5/4.1/4.2,23
989,Cavalier 3.1 Conv.,23
990,Cavalier L 2.0,23
991,Celta 1.0/ Super 1.0 MPFI VHC 8v 5p,23
992,Celta 1.0/Super/N.Piq.1.0 MPFi VHC 8V 3p,23
993,Celta 1.4/ Super/ Energy 1.4 8V 85cv 3p,23
994,Celta 1.4/ Super/ Energy 1.4 8V 85cv 5p,23
6611,Celta ADVANTAGE 1.0 8v FlexPower 5p,23
997,Celta Life 1.0 MPFI VHC 8V 3p,23
998,Celta Life 1.0 MPFI VHC 8V 5p,23
999,Celta Life 1.4 MPFI 8V 85cv 3p,23
1000,Celta Life 1.4 MPFI 8V 85cv 5p,23
995,Celta Life/ LS 1.0 MPFI 8V FlexPower 3p,23
996,Celta Life/ LS 1.0 MPFI 8V FlexPower 5p,23
1001,Celta Spirit 1.0 MPFI 8V FlexPower 3p,23
1003,Celta Spirit 1.0 MPFI VHC 8V 3p,23
1004,Celta Spirit 1.0 MPFI VHC 8V 5p,23
1005,Celta Spirit 1.4 MPFI 8V 85cv 3p,23
1006,Celta Spirit 1.4 MPFI 8V 85cv 5p,23
1002,Celta Spirit/ LT 1.0 MPFI 8V FlexP. 5p,23
1007,Celta Super 1.0 MPFI 8V FlexPower 3p,23
1008,Celta Super 1.0 MPFI 8V FlexPower 5p,23
1009,Chevette Junior 1.0,23
1010,Chevette L / SL / SL/e / DL / SE 1.6,23
1011,Chevy 500 DL / SL / SE/ Furgão 1.6,23
1012,Cheynne 4.3 V6,23
6747,Classic ADVANTAGE 1.0 VHC FlexPower 4p,23
4924,Classic Life/LS 1.0 VHC FlexP. 4p,23
9588,COBALT 1.8 8V Econo.Flex 4p Aut.,23
6584,COBALT ADVANTAGE 1.4 MPFI 8V F.Power 4p,23
6585,COBALT ADVANTAGE 1.8 8V Eco.Flex 4p Aut.,23
7456,COBALT ELITE 1.8 8V Econo.Flex 4p Aut.,23
7257,COBALT Graphite 1.8 8V Econo.Flex 4p Aut,23
7258,COBALT Graphite 1.8 8V Econo.Flex 4p Mec,23
5723,COBALT LS 1.4 8V FlexPower 4p,23
5724,COBALT LT 1.4 8V FlexPower/EconoFlex 4p,23
6172,COBALT LT 1.8 8V Econo.Flex 4p Aut.,23
6173,COBALT LT 1.8 8V Econo.Flex 4p Mec.,23
5725,COBALT LTZ 1.4 8V FlexPower/EconoFlex 4p,23
6174,COBALT LTZ 1.8 8V Econo.Flex 4p Aut.,23
6175,COBALT LTZ 1.8 8V Econo.Flex 4p Mec.,23
1013,Corsa Furgão 1.6 MPFi Powertech 92cv,23
1014,Corsa GL 1.6 MPFI / 1.4 EFI 2p e 4p,23
1015,Corsa GLS 1.6 MPFI 5p,23
1016,Corsa GSi 16V,23
1017,Corsa Hat. Joy 1.0/ 1.0 FlexPower 8V 5p,23
1018,Corsa Hat. Joy 1.8 MPFI 8V FlexPower 5p,23
1019,Corsa Hat. Maxx 1.0/ 1.0 FlexPower 8V 5p,23
4379,Corsa Hat. Maxx 1.4 8V ECONOFLEX 5p,23
1020,Corsa Hat. Maxx 1.8 MPFI 8V FlexPower 5p,23
1021,Corsa Hat. Prem. 1.0/1.0 FlexPower 8V 5p,23
4380,Corsa Hat. Premium 1.4 8V ECONOFLEX 5p,23
3818,Corsa Hat. SS 1.8 MPFI 8V FlexPower 5p,23
1022,Corsa Hat.Premium 1.8 MPFI 8V F.Power 5p,23
1023,Corsa Hatchback 1.0 MPFI 8V 71cv 5p,23
1024,Corsa Hatchback 1.8 MPFI 8V 102cv 5p,23
1025,Corsa Hatchback 1.8 MPFI FlexPower 8V 5p,23
1026,Corsa Pick-Up GL/ Champ 1.6 MPFI / EFI,23
1027,Corsa Pick-Up Sport 1.6 MPFI,23
1028,Corsa Pick-Up STD/ Rodeio 1.6 MPFI,23
1029,Corsa Sed Clas.Spirit 1.6MPFI VHC 8V Aut,23
1030,Corsa Sed Clas.Super 1.6MPFI VHC 8V Aut,23
1031,Corsa Sed Class.Life 1.0/1.0 FlexPower,23
1033,Corsa Sed Class.Spirit 1.0/1.0 FlexPower,23
1035,Corsa Sed Class.Super 1.0/1.0 FlexPower,23
1032,Corsa Sed Classic Life 1.6 MPFI VHC 8V,23
1034,Corsa Sed Classic Spirit 1.6 MPFI VHC 8V,23
1036,Corsa Sed Classic Super 1.6 MPFI VHC 8V,23
1037,Corsa Sed. Joy 1.0/ 1.0 FlexPower 8V 4p,23
1038,Corsa Sed. Joy 1.8 MPFI 8V FlexPower,23
1039,Corsa Sed. Maxx 1.0/ 1.0 FlexPower 8V 4p,23
4381,Corsa Sed. Maxx 1.4 8V ECONOFLEX 4p,23
1040,Corsa Sed. Maxx 1.8 MPFI 8V FlexPower,23
4382,Corsa Sed. Premium 1.4 8V ECONOFLEX 4p,23
1042,Corsa Sed. Premium 1.8 MPFI 8V FlexPower,23
1041,Corsa Sed.Prem. 1.0/ 1.0 FlexPower 8V 4p,23
1043,Corsa Sed.Wind 1.0/Millenium/Classic VHC,23
1044,Corsa Sedan 1.0 MPFI 8V 71cv 4p,23
1045,Corsa Sedan 1.8 MPFI 8V  102cv 4p,23
1046,Corsa Sedan 1.8 MPFI FlexPower 8V 4p,23
1047,Corsa Sedan GL 1.6  MPFI 4p,23
1048,Corsa Sedan GLS 1.6 16V MPFI 4p,23
1049,Corsa Sedan GLS 1.6 MPFI 4p,23
1053,Corsa Sedan Sup./Classic 1.6 8v Aut/Mec,23
1050,Corsa Sedan Super 1.0 MPFI 16V 4p,23
1051,Corsa Sedan Super 1.0 MPFI 4p,23
1052,Corsa Sedan Super Milenium 1.0 MPFI 16V,23
1054,Corsa Super 1.0 MPFI / 2p e 4p,23
1055,Corsa Super 1.0 MPFI 16V 3p,23
1056,Corsa Super 1.0 MPFI 16V 5p,23
1057,Corsa Super 1.6 MPFI 8v 5p,23
1058,Corsa Wagon GL 1.6 MPFI 4p,23
1059,Corsa Wagon GLS 1.6 16V MPFI 4p,23
1060,Corsa Wagon GLS 1.6 8V 4p,23
1061,Corsa Wagon Super 1.0 MPFI 16V,23
1062,Corsa Wagon Super 1.6 MPFI 8v,23
1063,Corsa Wind 1.0 MPF/MilleniumI/ EFI 4p,23
1064,Corsa Wind 1.0 MPFI / EFI  2p,23
1065,Corsa Wind 1.6 MPFi 2p,23
1066,Corsa Wind 1.6 MPFi 4p,23
1067,Corsa Wind Piquet/ Champ 1.0 MPFI 2p,23
1068,"Corvette 5.7/ 6.0, 6.2 Conv./Stingray",23
1069,"Corvette 5.7/ 6.0, 6.2 Targa/Stingray",23
8573,CRUZE Black Bow Tie 1.4 TB Flex 4p Aut,23
8574,CRUZE HB Black Bow Tie 1.4 TB Flex Aut.,23
5975,CRUZE HB Sport LT 1.8 16V FlexP. 5p Aut,23
5976,CRUZE HB Sport LT 1.8 16V FlexP. 5p Mec,23
5977,CRUZE HB Sport LTZ 1.8 16V FlexP. 5p Aut,23
5978,CRUZE HB Sport LTZ 1.8 16V FlexP. 5p Mec,23
7618,CRUZE LT 1.4 16V Turbo Flex 4p Aut.,23
5635,CRUZE LT 1.8 16V FlexPower 4p Aut.,23
5636,CRUZE LT 1.8 16V FlexPower 4p Mec.,23
7619,CRUZE LTZ 1.4 16V Turbo Flex 4p Aut.,23
5637,CRUZE LTZ 1.8 16V FlexPower 4p Aut.,23
9735,CRUZE Midnight 1.4 16V TB Flex Aut.,23
8885,CRUZE Premier 1.4 16V TB Flex Aut.,23
7827,CRUZE Sport LT 1.4 16V TB Flex 5p Aut.,23
7828,CRUZE Sport LTZ 1.4 16V TB Flex 5p Aut.,23
8886,CRUZE Sport Premier 1.4 16V TB Flex Aut.,23
9736,CRUZE Sport RS 1.4 16V TB Flex 5p Aut.,23
1070,D-10 CD Diesel,23
1071,D-10 Diesel,23
1072,D-20 4.0 Champ/Conquest/El Caminho Dies.,23
1073,D-20 CD Lx S4T/Tro.Plus/Lx 3.9/4.0 TDies,23
1076,D-20 S / El Caminho 3.9/4.0 CD T.Dies,23
1074,D-20 S / Luxe 3.9/4.0 Diesel,23
1075,D-20 S / Luxe 3.9/4.0 T.Diesel,23
1077,D-20 S 3.9/4.0 Turbo Diesel,23
9081,EQUINOX LT 1.5 Turbo 172cv Aut.,23
8150,EQUINOX LT 2.0 Turbo 262cv Aut.,23
9082,EQUINOX Midnight 1.5 Turbo 172cv Aut.,23
9135,EQUINOX Premier 1.5 Turbo 172cv Aut.,23
8080,EQUINOX Premier 2.0 Turbo AWD 262cv Aut.,23
9859,EQUINOX RS 1.5 Turbo 172cv Aut.,23
1078,Ipanema GL 1.8 MPFI / EFI /SL 4p,23
1079,Ipanema GL/ Flair 2.0 MPFI / EFI 4p,23
1080,Ipanema GLS/SLE 2.0EFI /SL/e1.8/Sol/Wave,23
8821,JOY Hatch 1.0 8V Black Edition Flex Mec.,23
8822,JOY Hatch 1.0 8V Flex 5p Mec.,23
8887,JOY Plus 1.0 8V 4p Flex Mec.,23
8888,JOY Plus Black Ed.1.0 8V 4p Flex Mec.,23
1081,Kadett GL 2.0 MPFI / EFI,23
1082,Kadett GL/SL/Lite/Turim 1.8,23
1083,Kadett GLS 1.8 EFI / SL/e 1.8,23
1084,Kadett GLS 2.0 MPFI,23
1085,Kadett GSi / GS 2.0,23
1086,Kadett GSi 2.0 Conversível,23
1087,Kadett Sport 2.0 MPFI / EFI,23
1088,Lumina,23
5276,MALIBU LTZ 2.4 16V 171cv 4p,23
1089,Marajo SL/SLe/Se,23
1090,Meriva 1.8/ CD 1.8 MPFI 16V 122cv 5p,23
1091,Meriva 1.8/ CD 1.8 MPFI 8V 102cv 5p,23
1092,Meriva 1.8/ CD 1.8 MPFI FlexPower 8V,23
6058,Meriva COLLECTION 1.4 8V ECONOFLEX 5p,23
4767,Meriva Expres.EASYTRONIC 1.8 FlexPower,23
4768,Meriva Joy 1.4 MPFI 8V ECONOFLEX 5p,23
1093,Meriva Joy 1.8 MPFI 8V FlexPower,23
4769,Meriva Maxx 1.4 MPFI 8V ECONOFLEX 5p,23
1094,Meriva Maxx 1.8 MPFI 8V FlexPower,23
4475,Meriva Prem.EASYTRONIC 1.8 FlexPower 5p,23
1095,Meriva Premium 1.8 MPFI 8V FlexPower,23
3819,Meriva SS 1.8 MPFI 8V FlexPower 5p,23
4770,Meriva SS EASYTRONIC 1.8 FlexPower 5p,23
1096,MONTANA  Sport 1.8 MPFI FlexPower 8V,23
10401,MONTANA 1.2 Turbo Flex 12V 4p Mec.,23
4383,MONTANA 1.4 8V Conquest ECONOFLEX  2p,23
1097,MONTANA 1.8/ 1.8 Conquest FlexPower 8V,23
5107,MONTANA ARENA 1.4 ECONOFLEX  8V 2p,23
5030,MONTANA COMBO 1.4 8V ECONOFLEX,23
